Product Code,Description,Main,price,Brand,Category Code,Supplier Product Code
CASE-ANT-P10FLUX,Antec P10 Flux Ulimate Thermal Performance for slient case,4,143.3,Antec,PC CASES,0-761345-80100-3
CASE-ANT-P120,Antec P120 Crystal case,29,202.8,Antec,PC CASES,0-761345-81200-9
CASE-ANT-P82,Antec P82 mid tower case,13,121.7,Antec,PC CASES,0-761345-82003-5
CASE-ANT-STRIKER,Antec Striker open frame case,1,531.8,Antec,PC CASES,0-761345-80032-7
CASE-ANT-TORQUE,Antec Torque black/red open frame case,0,616.4,Antec,PC CASES,0-761345-80017-4
CASE-ANT-TORQUE-W,Antec Torque black/white open frame case,0,616.4,Antec,PC CASES,0-761345-80026-6
CASE-ANT-VSK10,Antec VSK10 Micro ATX case,0,60.3,Antec,PC CASES,0-761345-80029-7
CASE-ANT-VSK10-W,Antec VSK10 Micro ATX case with window,21,66.1,Antec,PC CASES,0-761345-80030-3
CASE-CA-1B8-00S6WN-01,Thermaltake Core V1 Mini Tower USB 3.0 / No PSU white,11,75.9,THERMALTAKE,PC CASES,CA-1B8-00S6WN-01
CASE-CA1B8-00S1WN,Thermaltake Core V1 Mini Tower USB 3.0 / No PSU,11,75.9,THERMALTAKE,PC CASES,CA-1B8-00S1WN-00
CASE-CA1C1-00M1NN,Thermaltake Versa H24 Mid Tower USB 3.0,10,67,THERMALTAKE,PC CASES,CA-1C1-00M1NN-00
CASE-CA1C2-00M1NN,Thermaltake Versa H25 Mid Tower USB 3.0,10,67,THERMALTAKE,PC CASES,CA-1C2-00M1NN-00
CASE-CL500-RGB4F,Deepcool CL500 RGB fan x4 ATX Minimalist Tempered Glass Case with air flow design,0,178.1,DEEPCOOL,PC CASES,R-CL500-BKNMA4N-A-1
CASE-CMD-C35,Thermaltake Commander C35 TG ARGB Edition 20CM X 2,0,149.4,THERMALTAKE,PC CASES,CA-1N6-00M1WN-00
CASE-CMD-G31,Thermaltake Commander G31 TG ARGB Mid-Tower Chassis,0,129.7,THERMALTAKE,PC CASES,CA-1P1-00M1WN-00
CASE-CMD-G33,Thermaltake Commander G33 TG ARGB Mid-Tower Chassis,0,129.7,THERMALTAKE,PC CASES,CA-1P3-00M1WN-00
CASE-CORE-G3,Thermaltake Core G3 Gaming Slim ATX Chassis,8,112.6,THERMALTAKE,PC CASES,CA-1G6-00T1WN-00
CASE-CORE-P1-TG,Thermaltake Core P1 TG Mini ITX Wall-Mount Chassis,4,176.3,THERMALTAKE,PC CASES,CA-1H9-00T1WN-00
CASE-CORE-P3-TG,Thermaltake Core P3 TG Wall Mount With Tt,3,218.2,THERMALTAKE,PC CASES,CA-1G4-00M1WN-06
CASE-CORE-P3-TG-RD,Thermaltake Core P3 TG Wall Mount With Tt - RED,0,218.2,THERMALTAKE,PC CASES,CA-1G4-00M3WN-03
CASE-CORE-P3-TG-SNOW,Thermaltake Core P3 Tempered Glass Snow Edition ATX Open Frame Chassis,0,218.2,THERMALTAKE,PC CASES,CA-1G4-00M6WN-05
CASE-CORE-P3CURVE-TG,Thermaltake Core P3 Curved Edition Tempered Glass Mid Tower Open Frame Case,17,381.3,THERMALTAKE,PC CASES,CA-1G4-00M1WN-05
CASE-CORE-V21,Thermaltake Core V21 Mini Case USB 3.0 / No PSU,6,110.2,THERMALTAKE,PC CASES,CA-1D5-00S1WN-00
CASE-COREG21-TG,Thermaltake Core G21 TG/Black/Win/SPCC/Tempered Glass*2,0,118.9,THERMALTAKE,PC CASES,CA-1I4-00M1WN-00
CASE-DISTRO-350P,Thermaltake DistroCase 350P Mid Tower Chassis,2,989.1,THERMALTAKE,PC CASES,CA-1Q8-00M1WN-00
CASE-DP-CG540,Deepcool CG540 mid tower case ,15,132.2,DEEPCOOL,PC CASES,R-CG540-BKAGE4-G-1
CASE-DP-CG560,Deepcool CG560 mid tower airflow case,15,124.2,DEEPCOOL,PC CASES,R-CG560-BKAAE4-G-1
CASE-DP-CK500,Deepcool CK500 mid tower case with Type-C,15,129.2,DEEPCOOL,PC CASES,R-CK500-BKNNE2-G-1
CASE-DP-CK560,Deepcool CK560 mid tower case with Type-C,14,160,DEEPCOOL,PC CASES,R-CK560-BKAAE4-G-1
CASE-DP31,Antec DP31 M-ATX gaming Case,30,62.6,Antec,PC CASES,0-761345-80038-9
CASE-DRACO10,Antec Draco 10 Compact PC Chassis with ARGB,0,69.6,Antec,PC CASES,0-761345-80016-7
CASE-H200,Thermaltake H200 Tempered Glass RGB Edition ATX Mid-Tower Black Case with 1 x Black 120mm Rear Fan Pre-Installed,0,122.4,THERMALTAKE,PC CASES,CA-1M3-00M1WN-00
CASE-H200-WH,Thermaltake H200 Tempered Glass RGB Edition ATX Mid-Tower Snow Case with 1 x Black 120mm Rear Fan Pre-Installed,0,127.2,THERMALTAKE,PC CASES,CA-1M3-00M6WN-00
CASE-H550,Thermaltake H550 TG ARGB Mid-Tower Chassis,14,159,THERMALTAKE,PC CASES,CA-1P4-00M1WN-00
CASE-ISK110VESA,Antec ISK110 VESA MINI-TX  Case Black 90w psu,14,149.5,Antec,PC CASES,ISK110VESA
CASE-LEVEL20,Thermaltake Level 20 RGB Plus Edition Full Tower Chassis,0,1676.7,THERMALTAKE,PC CASES,CA-1J9-00F9WN-00
CASE-LEVEL20GT,Level 20 GT/Black/Win/SPCC/Tempered Glass*4/Riing 140mm Blue Fan*1,2,310.5,THERMALTAKE,PC CASES,CA-1K9-00F1WN-00
CASE-LEVEL20GT-ARGB,Thermaltake Level 20 GT ARGB Full Tower Case,3,354.8,THERMALTAKE,PC CASES,CA-1K9-00F1WN-02
CASE-LEVEL20GT-RGB,Thermaltake Level 20 GT RGB Plus Edition Full Tower Chassis,0,477.8,THERMALTAKE,PC CASES,CA-1K9-00F1WN-01
CASE-LEVEL20HT,"Thermaltake Level 20 HT/Black/Win/SPCC/Tempered
Glass*4/140mm Standard Fan*2",0,318.1,THERMALTAKE,PC CASES,CA-1P6-00F1WN-00
CASE-LEVEL20HT-SNOW,"Thermaltake Level 20 HT Snow/White/Win/SPCC/Tempered
Glass*4/140mm Standard Fan*2",0,330.3,THERMALTAKE,PC CASES,CA-1P6-00F6WN-00
CASE-LEVEL20MT,Thermaltake Level 20 MT TG ARGB *3 Fan Mid-Tower case,0,126.8,THERMALTAKE,PC CASES,CA-1M7-00M1WN-00
CASE-LEVEL20VT,Thermaltake Level 20 VT Micro Chassis,10,161.5,THERMALTAKE,PC CASES,CA-1L2-00S1WN-00
CASE-LEVEL20XT,Level 20 XT/Black/Win/SPCC/Tempered Glass*4/Standard 140mm Fan*1,0,337,THERMALTAKE,PC CASES,CA-1L1-00F1WN-00
CASE-MACUBE110-BK,Deepcool MACUBE 110 MATX temper glass case Black,30,93.8,DEEPCOOL,PC CASES,R-MACUBE110-BKNGM1N-G-1
CASE-MACUBE110-GR,Deepcool MACUBE 110 MATX temper glass case Green,0,93.8,DEEPCOOL,PC CASES,R-MACUBE110-GBNGM1N-A-1
CASE-MACUBE110-PK,Deepcool MACUBE 110 MATX temper glass case Pink,0,93.8,DEEPCOOL,PC CASES,R-MACUBE110-PRNGM1N-A-1
CASE-MACUBE110-WH,Deepcool MACUBE 110 MATX temper glass case White,0,93.8,DEEPCOOL,PC CASES,R-MACUBE110-WHNGM1N-G-1
CASE-MACUBE310-BK,Deepcool MACUBE 310 tower temper glass case Black,15,120.6,DEEPCOOL,PC CASES,GS-ATX-MACUBE310P-BKG0P 
CASE-MACUBE310-WH,Deepcool MACUBE 310 tower temper glass case White,0,120.6,DEEPCOOL,PC CASES,GS-ATX-MACUBE310-WHG0P 
CASE-MACUBE310P-BK,Deepcool MACUBE 310P tower temper glass case Black,0,145.7,DEEPCOOL,PC CASES,GS-ATX-MACUBE310P-BKG0P
CASE-MACUBE310P-WH,Deepcool MACUBE 310P tower temper glass case White,0,145.7,DEEPCOOL,PC CASES,GS-ATX-MACUBE310P-WHG0P
CASE-MATREXX30,Deepcool Matrexx 30 MATX Tempered Glass Case,13,52.2,DEEPCOOL,PC CASES,DP-ATX-MATREXX30
CASE-MATREXX50,Deepcool Matrexx 50 ATX Minimalist Tempered Glass Case,0,79.1,DEEPCOOL,PC CASES,DP-ATX-MATREXX50
CASE-MATREXX50-ADDRGB-4F,Deepcool MATREXX 50 CASE with addressable RGB FAN x 4,30,120.6,DEEPCOOL,PC CASES,DP-ATX-MATREXX50-AR-4F-NE
CASE-MATREXX50-MESH-4F,Deepcool MATREXX 50 Mesh CASE with  RGB FAN x 4,0,112.7,DEEPCOOL,Cooling - Cooling Fan,DP-ATX-MATREXX50-MESH-4FS
CASE-MATREXX55,"Deepcool Matrexx 55 ATX Minimalist Tempered Glass Case, Fits E-ATX MB",0,87,DEEPCOOL,PC CASES,DP-ATX-MATREXX55
CASE-MATREXX55-MESH-4F,Deepcool MATREXX 55 Mesh CASE with addressable RGB FAN x 4,0,130.7,DEEPCOOL,PC CASES,DP-ATX-MATREXX55-MESH-AR-4F
CASE-MATREXX55-RGB3F,Deepcool Matrexx 55 ATXTempered Glass Case with addressable RGB fan x 3,16,133.3,DEEPCOOL,PC CASES,MATREXX55-RGB-3F
CASE-MATREXX55-WH,Deepcool Matrexx 55 ATX  Glass Case ADD RGB white,0,95.1,DEEPCOOL,PC CASES,DP-MATREXX55-AR-W
CASE-MATREXX70,Deepcool Matrexx 70 ATX Minimalist Tempered Glass Case,3,112.5,DEEPCOOL,PC CASES,MATREXX70-BKG0P
CASE-MATREXX70-RGB3F,Deepcool Matrexx 70 RGB fan x3 ATX Minimalist Tempered Glass Case,10,154.1,DEEPCOOL,PC CASES,MATREXX70-BK-3F
CASE-S100-BK,Thermaltake S100 Black Edition Tempered Glass Micro ATX Case,30,85.6,THERMALTAKE,PC CASES,CA-1Q9-00S1WN-00
CASE-S100-WH,Thermaltake S100 Snow Edition Tempered Glass Micro ATX Case,0,85.6,THERMALTAKE,PC CASES,CA-1Q9-00S6WN-00
CASE-S300-BK,Thermaltake S300 Tempered Glass Mid-Tower Chassis,0,122.4,THERMALTAKE,PC CASES,CA-1P5-00M1WN-00
CASE-S300-SNOW,Thermaltake S300 Tempered Glass Mid-Tower Chassis,0,122.4,THERMALTAKE,PC CASES,CA-1P5-00M6WN-00
CASE-SMARTER,Deepcool MicroTower Black/ No PSU w/ USB 3.0,0,40.6,DEEPCOOL,PC CASES,SMARTER
CASE-TOWER100,Thermaltake TOWER 100 TG Mini Chassis,25,159,THERMALTAKE,PC CASES,CA-1R3-00S1WN-00
CASE-TOWER100-WH,Thermaltake TOWER 100 TG Mini Chassis White,4,159,THERMALTAKE,PC CASES,CA-1R3-00S6WN-00
CASE-TT-DIV300,Thermaltake Divider 300 TG ARGB Black Tempered Glass*2/120mm Standard Fan*1/120mm ARGB Glass*2/120mm Standard Fan*1/120mm ARGB,25,205.1,THERMALTAKE,PC CASES,CA-1S2-00M1WN-01
CASE-TT-DIV300-SNOW,Thermaltake Divider 300 TG SNOW ARGB Tempered Glass*2/120mm Standard Fan*1/120mm ARGB Glass*2/120mm Standard Fan*1/120mm ARGB,15,205.1,THERMALTAKE,PC CASES,CA-1S2-00M6WN-01
CASE-V150TG-BK,Thermaltake V150 Tempered Glass Micro Chassis,0,90.7,THERMALTAKE,PC CASES,CA-1R1-00S1WN-00
CASE-V250TG-ARGB,Thermaltake V250 TG ARGB Mid-Tower Chassis,30,122.4,THERMALTAKE,PC CASES,CA-1Q5-00M1WN-00
CASE-VERSA-H18-W,Thermaltake Versa H18 micro tower case with window,0,63.6,THERMALTAKE,PC CASES,CA-1J4-00S1WN-00
CASE-VERSAJ21-TG,Thermaltake Versa J21 Tempered Glass Edition Mid Tower Chassis,0,90.6,THERMALTAKE,PC CASES,CA-1K1-00M1WN-00
CASE-VERSAJ24RGB-TG,Thermaltake Versa J24 RGB Tempered Glass Edition Mid Tower Chassis,0,110.2,THERMALTAKE,PC CASES,CA-1L7-00M1WN-01
CASE-VERSAT35-TG,Thermaltake Versa T35 Tempered Glass RGB Mid-Tower Chassis,30,85.6,THERMALTAKE,PC CASES,CA-1R7-00M1WN-00
CASE-VERSSA-H17-W,Thermaltake Versa H17 micro tower case with window,0,63.6,THERMALTAKE,PC CASES,CA-1J1-00S1WN-00
CASE-VERSSA-H24,Thermaltake Versa H24 mid tower case,0,75,THERMALTAKE,PC CASES,CA-1C1-00M1NN-00
CASE-VIEW-27,Thermaltake View 27 Window ATX Mid-Tower Chassis,0,132.8,THERMALTAKE,PC CASES,CA-1G7-00M1WN-00
CASE-VIEW28RGB,Thermaltake View 28 RGB Gull-Wing Window ATX Mid-Tower Chassis,1,151.4,THERMALTAKE,ACCESSORIES,CA-1H2-00M1WN-00
CASE-VIEW32RGB-TG,Thermaltake View 32 TG RGB /Black/Win/SGCC/Tempered Glass*4,0,237.7,THERMALTAKE,PC CASES,CA-1J2-00M1WN-00
CASE-VIEW37-ARGB,Thermaltake View 37 ARGB Edition Mid-Tower Chassis,0,233.1,THERMALTAKE,PC CASES,CA-1J7-00M1WN-04
CASE-VIEW51RGB-BK,Thermaltake View 51 ARGB 3-Sided Tempered Glass E-ATX Full Tower Case Black Edition,4,396.8,THERMALTAKE,PC CASES,CA-1Q6-00M1WN-00
CASE-VIEW51RGB-WH,Thermaltake View 51 ARGB 3-Sided Tempered Glass E-ATX Full Tower Case Snow Edition,2,396.8,THERMALTAKE,PC CASES,CA-1Q6-00M6WN-00
CASE-VIEW71-TG,Thermaltake View 71 TG/Black/Win/SPCC/Tempered Glass*4,0,281.7,THERMALTAKE,PC CASES,CA-1I7-00F1WN-00
CASE-VIEW71-TG-ARGB,Thermaltake View 71 TG ARGB black 3x 140mm Adressable RGB Fans,11,308.1,THERMALTAKE,ACCESSORIES,CA-1I7-00F1WN-03
CASE-VIEW71-TG-SNOW,Thermaltake View 71 TG Snow/White/Win/SPCC/Tempered Glass*4,4,285.4,THERMALTAKE,ACCESSORIES,CA-1I7-00F6WN-00
CASE-VIEW91RGB-TG,Thermaltake View 91 Tempered Glass RGB Edition Super Tower Chassis,0,1015.5,THERMALTAKE,PC CASES,CA-1I9-00F1WN-00
CASE-VSK3000B-U3,Antec VSK3000B USB3.0 Micro ATX  Case Black,30,52.2,Antec,PC CASES,VSK3000BU3
CASE-VSK4000B-U3,Antec VSK4000B USB3.0 Mid Tower  Case Black,16,56.8,Antec,PC CASES,VSK4000BU3
CASE-WAVE-V2,Deepcool MicroTower Black/ No PSU w/ USB 3.0,0,40.6,DEEPCOOL,PC CASES,WAVEV2
CAT5-ES100,"8ware CAT5-ES100, Cat5E Solid Cable with Dispenser, 100m, Blue",20,75.8,8WARE,CABLES,CAT5-ES100
CAT6-305,Category 6 Stranded Cable 305m Roll,7,201.3,8WARE,CABLES - CAT6 10/100/1000,CAT6-305
CAT6-EXT350BLU,"8Ware CAT6-EXT350BLU, 350m, Cat6 Cable Roll Blue Bare Copper Twisted Core PVC Jacket",20,290.7,8WARE,CABLES,CAT6-EXT350BLU
CAT6A-EXT350BLK,8ware CAT6A-EXT350BLK CAT6A UTP LAN Network Cable Roll on a Reel Black 350m,20,376.2,8WARE,CABLES,CAT6A-EXT350BLK
CAT6THINBL-305M,8ware CAT6 Ulta Thin Slim Cable 305m - Blue Color Premium RJ45 Ethernet Network LAN UTP Patch Cord 26AWG,20,214.9,8WARE,CABLES,CAT6THINBL-305M
CFAN-AK620,Deepcool AK620 High Performance Dual Tower CPU Cooler,0,104.3,DEEPCOOL,Cooling - CPU Cooling,R-AK620-BKNNMT-G
CFAN-ALTA9,Deepcool Alta 9 CPU Cooler (Intel 115X/775) with 92mm Fan 65W,28,10.3,DEEPCOOL,Cooling - CPU Cooling,ALTA 9
CFAN-ANT-NEP240,Antec Neptune 240 Advanced All-in-one ARGB Liquid CPU Cooler,4,194.9,Antec,Cooling - Cooling Fan,0-761345-74027-2
CFAN-ANT-P120A-32C,Antec Prizm 120 ARGB 3+2+C fan and strips,13,105.5,Antec,Cooling - Cooling Fan,0-761345-77511-3
CFAN-ANT-P120A-3C,Antec Prizm x 120 ARGB 3+C 3 in 1 pack with fan controller,22,79.5,Antec,Cooling - Cooling Fan,0-761345-99938-0
CFAN-ANT-P120A-5C,Antec Prizm 120 ARGB 5+C fan and controller,4,118.2,Antec,Cooling - Cooling Fan,0-761345-77512-0
CFAN-ANT-P120RGB,Antec Prizm 120 ARGB fan,30,16.2,Antec,Cooling - Cooling Fan,0-761345-75284-8
CFAN-ANT-PMATRIX,Antec Prizm Cooling Matrix,5,92.7,Antec,Cooling - Cooling Fan,0-761345-77518-2
CFAN-ARGB-CONTROLLER,Deepcool ARGB Controller with remote ARGB control,30,26.4,DEEPCOOL,Cooling - Cooling Fan,DP-MG-CTR-A-RGB-RMT
CFAN-AS500,Deepcool AS500 ARGB  CPU Cooler TDP 220W Universal RAM Compatibility,0,104.3,DEEPCOOL,Cooling - CPU Cooling,CFAN-AS500
CFAN-CASTLE240-V2,Deepcool Castle 240RGB  V2 AIO Liquid Cooler,23,173.8,DEEPCOOL,Cooling - Water Cooling,DP-GS-CSL240V2
CFAN-CASTLE240EX,Deepcool Castle 240EX AIO Liquid Cooler,12,173.8,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12-CSL240EX
CFAN-CASTLE240EX-ARGB,Deepcool Castle 240EX A-RGB  V2 AIO Liquid Cooler,30,173.8,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12W-CSL240EX-AR
CFAN-CASTLE240EX-ARGB-WH,Deepcool Castle 240EX A-RGB  V2 AIO Liquid Cooler White,0,173.8,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12W-CSL240EX-AR-WH
CFAN-CASTLE240EX-WH,Deepcool Castle 240EX  White AIO Liquid Cooler,12,173.8,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12W-CSL240EXWH
CFAN-CASTLE280-RGB,Deepcool Castle 280RGB CPU Liquid Cooler,2,184.3,DEEPCOOL,ACCESSORIES,CASTLE280RGB
CFAN-CASTLE360EX,Deepcool Castle 360EX CPU Liquid Cooler,8,216,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12-CSL360EX  
CFAN-CASTLE360EX-ARGB,Deepcool Castle 360EX A-RGB AIO Liquid Cooler,26,216,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12W-CSL360EX-AR
CFAN-CASTLE360EX-ARGB-WH,Deepcool Castle 360EX A-RGB AIO Liquid Cooler White,0,216,DEEPCOOL,Cooling - CPU Cooling,DP-GS-H12W-CSL360EX-AR-WH
CFAN-CASTLE360EX-RGB,Deepcool Castle 360RGB EX CPU Liquid Cooler,8,216,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12-CSL360EX-RGB
CFAN-CASTLE360EX-WH,Deepcool Castle 360EX White CPU Liquid Cooler,11,216,DEEPCOOL,Cooling - Water Cooling,DP-GS-H12W-CSL360EXWH
CFAN-CASTLE360V2-RGB,Deepcool Castle 360RGB V2 CPU Liquid Cooler,13,216,DEEPCOOL,Cooling - Water Cooling,DP-GS-CSL360V2
CFAN-CF120-3P,"Deepcool CF120 3 In 1 Customisable RGB LED Fans, 120mm (3-Pack)",0,54.7,DEEPCOOL,ACCESSORIES,CF120-3IN1
CFAN-CF120PLUS-3P,"Deepcool CF120  Plus 3 In 1 Customisable Dual Ring RGB LED Fans, 120mm (3-Pack)",0,68.6,DEEPCOOL,ACCESSORIES,DP-F12-AR-CF120P-3P
CFAN-CONTAC-12,Thermaltake Contac Silent 12 CPU Cooler,14,43.9,THERMALTAKE,Cooling - CPU Cooling,CL-P039-AL12BL-A
CFAN-CONTAC-9,Thermaltake Contac 9 CPU Cooler,14,32.4,THERMALTAKE,Cooling - CPU Cooling,CL-P049-AL09BL-A
CFAN-DP-AS500PLUS,Deepcool AS500 PLUS CPU cooler,0,117.3,DEEPCOOL,Cooling - CPU Cooling,R-AS500-BKNLMP-G
CFAN-DP-FC120-3P,Deepcool FC120 RGB PWM fan 3 pack,0,61.7,DEEPCOOL,Cooling - Cooling Fan,R-FC120-BAMN3-G-1
CFAN-DP-ST500,Deepcool ST500 ARGB GPU Support bracket,0,23.9,DEEPCOOL,ACCESSORIES,R-ST500-BKA1AA-G
CFAN-DP-UD551,Deepcool UD551 AMD ARGB CPU cooler,0,25.9,DEEPCOOL,Cooling - CPU Cooling,R-UD551-BKAMAB-G-1
CFAN-DUO-12RGB-P3,Thermaltake Riing Duo 12 RGB Radiator Fan TT Premium Edition 3 Pack,5,159,THERMALTAKE,Cooling - Cooling Fan,CL-F073-PL12SW-A
CFAN-DUO-14RGB-P3,Thermaltake Riing Duo 14 RGB Radiator Fan TT Premium Edition 3 Pack,9,199.8,THERMALTAKE,Cooling - Cooling Fan,CL-F078-PL14SW-A
CFAN-FH10,Deepcool FH-1010 Port Fan Hub,30,22,DEEPCOOL,ACCESSORIES,CFAN-FH10
CFAN-FLOEDX-360,"Thermaltake Floe DX RGB 360 TT Premium Edition/All-In-
One Liquid Cooling System/Braided Tube/Riing
Duo RGB Software Fan 120*3",5,348.5,THERMALTAKE,Cooling - Water Cooling,CL-W256-PL12SW-A
CFAN-FRYZEN,Deepcool FRYZEN RGB CPU cooler with 10 pipes 250W,1,172.6,DEEPCOOL,Cooling - CPU Cooling,FRYZEN
CFAN-GAMMAARCHER,"Deepcool Gamma Archer CPU Cooler (1155/1156/775, FM1/AM3/2+) Aluminium HS with 120mm Fan",30,13.3,DEEPCOOL,Cooling - CPU Cooling,GAMMAARCHER
CFAN-GAMMAXX-400XT,Deepcool Gammaxx 400 XT RGB CPU Cooler,30,45.7,DEEPCOOL,ACCESSORIES,DP-MCH4-GMX400-XT
CFAN-GAMMAXX-400XT-WH,Deepcool Gammaxx 400 XT RGB CPU Cooler White,0,48.3,DEEPCOOL,ACCESSORIES,DP-MCH4-GMX400-XT-WH
CFAN-GAMMAXX-GTE-V2,Deepcool Gammaxx GTE V2 RGB CPU Cooler,30,58,DEEPCOOL,ACCESSORIES,DP-MCH4-GMX-GTEV2
CFAN-GAMMAXX-GTE-V2-WH,Deepcool Gammaxx GTE V2 White CPU Cooler,30,48.3,DEEPCOOL,ACCESSORIES,DP-MCH4-GMX-GTE-V2WH
CFAN-GAMMAXX-L120-V2,Deepcool GAMMAXX L120 V2 RGB AIO Liquid Cooling,0,83.2,DEEPCOOL,Cooling - Water Cooling,DP-H12RF-GL120V2
CFAN-GAMMAXX-L240-ARGB,Deepcool GAMMAXX L240 ARGB AIO Liquid Cooling,12,121.2,DEEPCOOL,ACCESSORIES,DP-H12CF-GL240-ARGB
CFAN-GAMMAXX-L360-ARGB,Deepcool GAMMAXX L360 ARGB AIO Liquid Cooling,21,152.8,DEEPCOOL,ACCESSORIES,DP-H12CF-GL360-ARGB
CFAN-GAMMAXX-L360-V2,Deepcool GAMMAXX L360 RGB AIO Liquid Cooling,7,146.4,DEEPCOOL,ACCESSORIES,DP-H12RF-GL360V2
CFAN-GAMMAXX200T,"Deepcool Gammaxx 200T, 12cm PWM Fan, Multi-platform, 100w Solution",26,29,DEEPCOOL,Cooling - CPU Cooling,Gammaxx200T
CFAN-GAMMAXX300,"Deepcool Gammaxx 300 CPU Cooler (1366/1155/1156/775, FM1/AM3/2+) with 3 Heatpipes, 120mm PWM Fan",0,38,DEEPCOOL,Cooling - CPU Cooling,GAMMAXX300
CFAN-GAMMAXX400-BL,"Deepcool Gammaxx 400 V2 Blue CPU Cooler (2011/1366/115X/775, FM2/1. AM3/2+), 4 Heatpipes, 120mm PWM Blue LED Fan",0,58.5,DEEPCOOL,Cooling - CPU Cooling,DP-MCH4-GMX400V2-BL
CFAN-GAMMAXX400-WH,"Deepcool Gammaxx 400 CPU Cooler White, 4 Heatpipes, 120mm PWM LED Fan",0,61.4,DEEPCOOL,Cooling - CPU Cooling,CFAN-GAMMAXX400-W
CFAN-GAMMAXX400EX,"Deepcool Gammaxx 400 EX CPU Cooler, 4 Heatpipes, 120mm TF120 Fan x 2",0,61.4,DEEPCOOL,Cooling - CPU Cooling,DP-MCH4-GMX400EX
CFAN-GAMMAXX400PRO,"Deepcool Gammaxx 400 PRO CPU Cooler, 4 Heatpipes, 120mm PWM LED Fan x 2",0,61.4,DEEPCOOL,Cooling - CPU Cooling,"DP-MCH4-GMX400PRO-BL
"
CFAN-GAMMAXXGT-ARGB,Deepcool Gammaxx GT ARGB CPU Cooler,0,83.5,DEEPCOOL,Cooling - CPU Cooling,DP-MCH4-GMX-GT-ARGB
CFAN-ICEEDGEMINIFS,"Deepcool Ice Edge Mini FS CPU Cooler (1155/1156/775, AM3/2+/939/754) with 2 Heatpipes, 80mm Fan",20,24.2,DEEPCOOL,Cooling - CPU Cooling,ICEEDGEMINIFS
CFAN-MF120GT-3P,"Deepcool MF120 GT 3 In 1 Customisable RGB LED Fans, 120mm (3-Pack)",0,87,DEEPCOOL,ACCESSORIES,MF120GT
CFAN-OPAQUE-WH,Thermaltake C1000 White Opaque Coolant/DIY LCS/1000ml/Opaque Coolant,2,34.7,THERMALTAKE,ACCESSORIES,CL-W114-OS00WT-A
CFAN-PEC300,Deepcool PEC 300 PCI-E x16 Black Extender Ribbon Riser Cable,0,45.2,DEEPCOOL,ACCESSORIES,DP-EC-PEC300
CFAN-PURE12-3P,Thermaltake Pure 12 ARGB TT Premium Edition 120mm Sync Fan with Controller - 3 Fan Pack,20,71.1,THERMALTAKE,Cooling - Cooling Fan,CL-F079-PL12SW-A
CFAN-PURE14-3P,Thermaltake Pure 14 ARGB Sync Radiator Fan TT Premium Edition (3-Fan Pack),10,78.3,THERMALTAKE,Cooling - Cooling Fan,CL-F080-PL14SW-A
CFAN-PURE20-ARGB,Thermaltake PURE 20 LED ARGB Case Fan,30,56.3,THERMALTAKE,Cooling - Cooling Fan,CL-F081-PL20SW-A
CFAN-PUREDUO12BK-2P,Thermaltake Pure Duo 12 ARGB Sync Radiator Fan (2-Fan Pack)-black,6,80.4,THERMALTAKE,Cooling - Cooling Fan,CL-F115-PL12SW-A
CFAN-PUREDUO12WH-2P,Thermaltake Pure Duo 12 ARGB Sync Radiator Fan (2-Fan Pack)-White,9,80.4,THERMALTAKE,Cooling - Cooling Fan,CL-F097-PL12SW-A
CFAN-PUREPLUS12-3P,Thermaltake Pure Plus 12 LED RGB Radiator Fan TT Premium Edition (3-Fan Pack),30,88.1,THERMALTAKE,Cooling - Cooling Fan,CL-F063-PL12SW-A
CFAN-PUREPLUS14-3P,Thermaltake Pure Plus 14 TT Premium Edition 140mm LED RGB Fan with Controller - 3 Fan Pack,11,112.4,THERMALTAKE,Cooling - Cooling Fan,CL-F064-PL14SW-A
CFAN-QUAD12BK-P3,Thermaltake Riing Quad 12 RGB Radiator Fan TT Premium Edition 3 Pack Black Edition,29,254.5,THERMALTAKE,Cooling - Cooling Fan,CL-F088-PL12SW-A
CFAN-QUAD12WH-P3,Thermaltake Riing Quad 12 RGB Radiator Fan TT Premium Edition 3 Pack White Edition,27,254.5,THERMALTAKE,Cooling - Cooling Fan,CL-F100-PL12SW-A
CFAN-QUAD14BK-P3,Thermaltake Riing Quad 14 RGB Radiator Fan TT Premium Edition 3 Pack Black Edition,11,268.5,THERMALTAKE,Cooling - Cooling Fan,CL-F089-PL14SW-A
CFAN-QUAD14WH-P3,Thermaltake Riing Quad 14 RGB Radiator Fan TT Premium Edition 3 Pack White Edition,17,268.5,THERMALTAKE,Cooling - Cooling Fan,CL-F101-PL14SW-A
CFAN-RGB-CONTROLLER,Deepcool RGB Controller with remote RGB control,30,26.4,DEEPCOOL,Cooling - Cooling Fan,DP-MG-CTR-RGB-RMT
CFAN-RGB100-RD,Deepcool strip light 30cm red with magnet,30,20.9,DEEPCOOL,Cooling - Cooling Fan,CFAN-RGB100-RD
